units_used,peak_hours_usage,appliance_count,lighting_type,avg_lighting_hours,tariff_type,season,previous_bill,efficiency_score,predicted_bill
443,73,9,LED,10,Commercial,Summer,5880,10,3109
117,70,8,Bulb,4,Commercial,Summer,2412,1,1350
245,60,15,LED,6,Domestic,Winter,2964,8,2439
505,76,10,Bulb,6,Domestic,Summer,1476,8,3504
493,125,14,CFL,4,Commercial,Winter,4866,8,3859
318,96,5,Bulb,2,Commercial,Monsoon,4386,7,2273
259,157,3,Bulb,2,Domestic,Winter,5433,10,2029
529,154,9,CFL,10,Domestic,Monsoon,2714,1,3808
99,163,13,Bulb,10,Domestic,Monsoon,4477,8,1879
422,20,14,CFL,9,Domestic,Summer,4121,7,3162
535,35,12,LED,10,Domestic,Monsoon,5088,3,3661
276,149,15,CFL,3,Commercial,Summer,4012,1,2880
148,173,14,Bulb,4,Commercial,Summer,1969,9,2229
577,76,6,LED,5,Commercial,Winter,2995,10,3613
282,105,7,CFL,7,Domestic,Winter,2215,9,2247
423,67,9,LED,6,Domestic,Monsoon,5121,10,2986
369,175,2,LED,10,Commercial,Monsoon,1248,2,2588
98,187,2,LED,5,Domestic,Monsoon,5736,3,1226
367,81,6,Bulb,6,Domestic,Winter,605,10,2544
386,56,6,Bulb,9,Domestic,Summer,1500,2,2564
574,196,15,LED,4,Commercial,Monsoon,2365,2,4567
162,12,2,Bulb,5,Domestic,Summer,1907,2,1005
482,192,10,Bulb,9,Commercial,Winter,4790,6,3751
472,200,12,LED,6,Commercial,Monsoon,5040,8,3856
329,99,11,Bulb,10,Commercial,Summer,3254,2,2733
210,116,2,Bulb,3,Commercial,Winter,2166,10,1581
585,13,4,LED,10,Commercial,Summer,5240,10,3324
498,170,8,CFL,9,Domestic,Summer,3540,7,3633
573,111,11,Bulb,4,Domestic,Winter,722,10,4031
338,78,4,LED,9,Commercial,Summer,849,3,2254
380,141,13,CFL,2,Domestic,Summer,4584,6,3260
421,146,4,LED,6,Domestic,Monsoon,3354,5,2897
368,188,11,LED,6,Commercial,Winter,1474,5,3215
568,50,12,CFL,3,Commercial,Monsoon,4102,8,3879
532,133,8,Bulb,5,Commercial,Monsoon,5606,8,3692
155,171,2,LED,2,Commercial,Summer,5368,4,1470
254,188,14,CFL,2,Domestic,Summer,1484,5,2824
151,35,13,LED,3,Commercial,Monsoon,3306,5,1744
365,194,7,LED,5,Domestic,Monsoon,2920,1,2956
569,106,12,LED,6,Domestic,Winter,900,2,4060
127,180,3,Bulb,2,Commercial,Summer,4351,9,1420
218,156,15,Bulb,7,Domestic,Summer,1557,10,2602
382,27,11,CFL,8,Domestic,Winter,4701,4,2780
564,146,4,Bulb,9,Commercial,Summer,2745,8,3635
146,17,9,LED,4,Domestic,Winter,2525,5,1398
598,24,10,CFL,7,Commercial,Summer,4781,2,3820
529,121,4,Bulb,2,Commercial,Monsoon,4608,2,3376
91,29,14,CFL,6,Commercial,Monsoon,2357,7,1481
573,17,6,LED,10,Commercial,Monsoon,3393,1,3406
290,125,11,LED,10,Commercial,Summer,3846,3,2614
550,143,5,LED,2,Domestic,Summer,4241,9,3619
316,186,5,Bulb,3,Commercial,Summer,699,10,2546
142,120,3,LED,7,Domestic,Winter,3181,4,1308
542,108,11,CFL,4,Commercial,Winter,2106,1,3862
196,121,10,Bulb,8,Domestic,Summer,4278,3,2050
496,96,5,LED,8,Domestic,Monsoon,877,10,3192
549,118,2,Bulb,5,Domestic,Monsoon,1963,6,3338
221,160,6,CFL,5,Domestic,Summer,2436,10,2039
549,43,7,CFL,8,Commercial,Summer,4853,7,3430
279,148,13,LED,7,Commercial,Monsoon,1984,7,2761
277,90,15,CFL,9,Domestic,Summer,4979,7,2699
570,181,11,Bulb,10,Commercial,Summer,1999,2,4236
543,188,15,CFL,5,Commercial,Summer,3148,6,4382
600,43,15,Bulb,2,Commercial,Summer,3477,8,4219
327,154,4,CFL,7,Commercial,Monsoon,3576,5,2436
588,164,9,Bulb,4,Domestic,Monsoon,1732,6,4144
147,162,3,CFL,3,Domestic,Monsoon,600,2,1466
555,160,8,LED,3,Domestic,Summer,1810,6,3895
275,88,4,CFL,6,Commercial,Monsoon,5266,2,1960
368,165,13,CFL,8,Commercial,Monsoon,3192,5,3274
550,123,8,Bulb,5,Commercial,Summer,5281,2,3753
174,111,8,CFL,9,Commercial,Summer,5252,8,1774
463,69,9,LED,7,Commercial,Winter,2915,8,3199
518,155,9,LED,8,Commercial,Monsoon,1182,7,3754
330,198,13,Bulb,9,Domestic,Monsoon,1451,6,3182
366,200,3,Bulb,6,Domestic,Winter,5417,10,2717
334,97,7,Bulb,3,Domestic,Winter,2651,3,2490
191,42,5,LED,4,Commercial,Winter,1866,3,1447
78,26,12,LED,6,Commercial,Summer,1643,6,1273
436,119,8,LED,6,Commercial,Winter,2604,2,3152
573,31,14,Bulb,2,Domestic,Monsoon,1927,4,3976
333,73,7,CFL,7,Domestic,Winter,3536,5,2409
50,186,6,LED,6,Commercial,Summer,1341,6,1238
228,185,14,Bulb,6,Domestic,Winter,5964,10,2680
306,187,12,LED,4,Domestic,Monsoon,4740,3,2958
278,165,8,LED,8,Commercial,Monsoon,2469,10,2481
223,57,13,Bulb,10,Commercial,Winter,5051,7,2185
204,70,15,Bulb,6,Commercial,Monsoon,4421,8,2259
414,163,5,CFL,5,Domestic,Monsoon,1694,1,2980
248,155,4,Bulb,5,Domestic,Winter,2514,10,2032
224,146,9,Bulb,9,Domestic,Winter,875,9,2208
227,37,13,Bulb,6,Domestic,Winter,4135,7,2142
547,90,6,LED,4,Domestic,Summer,2559,6,3502
146,180,11,Bulb,7,Commercial,Winter,5816,1,2043
507,18,10,LED,5,Domestic,Winter,5132,7,3331
117,115,6,CFL,5,Commercial,Monsoon,829,4,1360
177,29,13,CFL,5,Domestic,Monsoon,2683,5,1859
398,44,7,Bulb,5,Commercial,Monsoon,693,7,2653
419,46,3,Bulb,3,Domestic,Monsoon,2675,1,2505
123,165,11,Bulb,9,Commercial,Winter,682,5,1877
286,98,9,Bulb,9,Commercial,Summer,4236,7,2377
192,103,7,LED,8,Commercial,Winter,5339,7,1776
198,118,6,LED,9,Commercial,Summer,4549,10,1788
547,107,4,CFL,8,Domestic,Summer,4212,1,3424
422,35,15,CFL,10,Commercial,Summer,1992,6,3275
254,56,9,Bulb,8,Domestic,Summer,2515,4,2079
124,53,6,CFL,7,Domestic,Summer,1636,8,1201
208,86,9,LED,4,Commercial,Summer,5903,3,1936
570,196,10,Bulb,9,Domestic,Winter,4148,6,4218
531,189,2,LED,5,Commercial,Summer,1261,2,3469
230,62,7,CFL,3,Domestic,Monsoon,1876,6,1843
70,191,9,LED,6,Domestic,Monsoon,799,9,1554
345,145,13,Bulb,10,Commercial,Summer,5672,3,3092
431,40,14,CFL,7,Commercial,Winter,3101,6,3271
496,42,9,CFL,2,Domestic,Monsoon,4970,2,3285
426,142,3,CFL,10,Commercial,Winter,3287,8,2844
205,196,5,CFL,4,Commercial,Summer,3526,8,2004
77,11,15,CFL,3,Commercial,Winter,2914,8,1417
521,192,8,CFL,3,Commercial,Monsoon,1971,9,3821
273,101,6,CFL,8,Domestic,Winter,4069,6,2122
286,169,6,Bulb,8,Domestic,Monsoon,4418,8,2403
391,44,6,LED,7,Domestic,Monsoon,3681,3,2552
146,22,10,Bulb,3,Domestic,Summer,1672,6,1480
551,91,10,LED,3,Commercial,Summer,5365,7,3789
299,47,14,CFL,4,Commercial,Monsoon,2624,3,2612
375,189,12,Bulb,2,Domestic,Monsoon,1598,8,3320
288,69,12,CFL,2,Commercial,Monsoon,985,5,2493
358,115,4,CFL,5,Commercial,Summer,4730,6,2474
535,121,2,Bulb,7,Commercial,Summer,4876,2,3275
337,44,3,Bulb,2,Domestic,Summer,561,1,2076
503,181,12,CFL,9,Domestic,Monsoon,1627,6,3956
443,33,9,Bulb,8,Commercial,Monsoon,3462,10,2983
219,126,9,Bulb,3,Commercial,Summer,5528,8,2119
407,51,7,LED,9,Domestic,Winter,4889,8,2722
500,112,3,LED,2,Commercial,Winter,5125,4,3132
398,130,12,Bulb,8,Commercial,Summer,519,3,3253
256,188,11,LED,4,Domestic,Winter,2606,1,2637
115,20,5,CFL,5,Commercial,Summer,4645,6,985
222,43,15,LED,7,Commercial,Summer,2315,2,2267
260,116,12,LED,7,Domestic,Summer,1838,5,2496
495,74,14,LED,10,Commercial,Winter,3497,3,3709
360,134,9,LED,5,Domestic,Winter,2363,1,2872
110,177,4,CFL,9,Domestic,Winter,1895,7,1388
469,147,6,LED,10,Domestic,Winter,4011,6,3279
82,28,9,CFL,9,Domestic,Monsoon,3645,2,1103
103,42,5,Bulb,4,Domestic,Summer,4922,3,992
490,51,4,LED,5,Commercial,Summer,5746,1,2953
102,172,15,LED,3,Commercial,Monsoon,3230,4,2054
445,127,5,CFL,5,Commercial,Monsoon,5083,2,3026
429,180,13,LED,10,Commercial,Winter,4054,4,3636
87,111,8,CFL,10,Commercial,Monsoon,4161,6,1324
369,21,14,LED,9,Domestic,Winter,4053,6,2891
254,35,6,LED,2,Commercial,Monsoon,3753,6,1816
84,135,13,CFL,6,Commercial,Winter,4884,7,1713
466,92,12,Bulb,5,Commercial,Summer,5849,4,3484
217,116,6,Bulb,7,Commercial,Monsoon,1756,6,1880
379,145,13,LED,4,Domestic,Winter,4278,10,3268
162,196,6,Bulb,10,Commercial,Monsoon,3324,9,1848
234,197,4,Bulb,6,Domestic,Summer,5130,9,2092
271,199,6,CFL,7,Domestic,Summer,3638,6,2420
241,69,6,Bulb,7,Domestic,Summer,1678,2,1856
351,189,10,Bulb,2,Domestic,Winter,5442,6,3065
104,89,3,CFL,6,Domestic,Summer,1654,8,1014
505,198,10,LED,2,Commercial,Winter,535,5,3888
211,107,13,Bulb,6,Domestic,Summer,1861,3,2280
428,143,4,LED,7,Commercial,Summer,2475,2,2923
340,158,3,Bulb,6,Domestic,Monsoon,4593,5,2450
185,124,15,Bulb,7,Commercial,Monsoon,1513,9,2331
58,118,2,Bulb,7,Domestic,Summer,5737,1,802
542,69,15,Bulb,4,Domestic,Summer,3843,2,4001
271,161,9,LED,9,Domestic,Monsoon,5174,7,2498
460,31,10,Bulb,7,Commercial,Monsoon,5230,5,3130
547,97,4,LED,5,Domestic,Winter,5168,4,3393
275,196,15,Bulb,3,Domestic,Monsoon,4014,3,3023
457,147,4,LED,2,Commercial,Monsoon,5536,3,3086
125,83,9,Bulb,2,Commercial,Monsoon,1903,1,1498
214,194,9,Bulb,4,Domestic,Winter,1797,10,2307
416,78,3,Bulb,3,Commercial,Winter,2259,3,2591
490,162,14,LED,10,Commercial,Winter,4121,3,3960
579,22,12,LED,2,Domestic,Monsoon,3573,7,3847
468,182,12,Bulb,2,Commercial,Summer,5512,5,3778
138,102,15,LED,8,Domestic,Monsoon,4578,8,2019
600,114,9,Bulb,4,Domestic,Winter,4272,10,4049
160,78,7,Bulb,5,Domestic,Summer,3670,5,1532
91,152,11,CFL,4,Domestic,Summer,5786,9,1671
272,128,8,LED,6,Commercial,Winter,2701,6,2333
437,11,5,LED,4,Domestic,Summer,1669,1,2619
460,135,4,LED,5,Domestic,Monsoon,4482,4,3063
100,183,8,Bulb,2,Domestic,Summer,811,2,1618
170,64,2,CFL,2,Domestic,Summer,3216,1,1211
587,38,4,LED,4,Commercial,Winter,3692,5,3413
547,36,14,CFL,6,Domestic,Monsoon,4067,9,3858
519,160,10,LED,4,Domestic,Monsoon,2857,8,3841
92,141,6,CFL,7,Domestic,Winter,695,3,1313
234,27,10,LED,9,Domestic,Summer,1348,6,1950
538,62,12,CFL,10,Domestic,Monsoon,4942,9,3762
552,68,7,LED,10,Domestic,Monsoon,3208,6,3524
422,38,8,LED,5,Commercial,Winter,2009,7,2824
250,126,6,LED,4,Commercial,Winter,1489,9,2082
372,70,13,CFL,2,Domestic,Winter,2416,1,2995
535,130,13,LED,4,Domestic,Winter,1286,6,4026
459,15,7,CFL,9,Commercial,Summer,642,1,2877
268,90,9,LED,10,Domestic,Monsoon,5908,4,2258
469,172,12,LED,3,Domestic,Winter,1854,5,3752
577,55,5,CFL,8,Commercial,Winter,3699,10,3481
373,116,2,LED,4,Commercial,Summer,2406,2,2423
600,157,5,LED,8,Domestic,Monsoon,870,4,3921
54,112,4,CFL,6,Commercial,Winter,910,8,894
211,25,7,CFL,5,Commercial,Winter,4780,4,1628
111,20,4,LED,6,Commercial,Monsoon,2333,8,899
411,13,11,CFL,7,Domestic,Winter,3407,8,2886
163,92,4,CFL,2,Domestic,Winter,1616,8,1394
504,94,12,LED,8,Domestic,Monsoon,3948,3,3687
265,104,2,CFL,6,Domestic,Monsoon,3608,8,1827
541,159,10,LED,2,Commercial,Winter,866,2,3951
176,131,10,CFL,10,Commercial,Summer,2931,4,1978
474,69,3,LED,8,Domestic,Winter,2256,9,2862
140,138,10,Bulb,7,Domestic,Winter,5133,1,1814
247,14,10,CFL,2,Commercial,Monsoon,5364,6,1976
569,165,11,CFL,4,Commercial,Summer,4517,3,4181
184,190,13,LED,10,Commercial,Monsoon,3102,2,2403
490,38,15,LED,4,Domestic,Summer,1680,1,3635
375,147,13,Bulb,5,Commercial,Monsoon,2203,1,3253
512,157,14,CFL,5,Commercial,Winter,3121,10,4058
431,78,11,Bulb,8,Domestic,Monsoon,4521,8,3194
153,24,6,LED,3,Commercial,Winter,1054,9,1259
229,45,6,CFL,2,Commercial,Monsoon,3638,10,1718
380,47,10,LED,2,Domestic,Monsoon,2180,4,2767
450,83,3,CFL,4,Commercial,Monsoon,1648,1,2782
438,26,5,CFL,4,Commercial,Monsoon,4671,9,2672
100,149,11,LED,3,Domestic,Summer,5163,4,1708
87,96,15,CFL,10,Domestic,Summer,5098,2,1737
94,139,15,Bulb,6,Domestic,Monsoon,2354,1,1909
579,179,15,Bulb,2,Commercial,Summer,2912,3,4539
576,119,5,Bulb,7,Domestic,Summer,2648,6,3678
506,154,5,Bulb,6,Domestic,Winter,4407,3,3426
249,16,13,CFL,3,Commercial,Winter,5650,2,2190
369,20,2,CFL,9,Commercial,Monsoon,908,1,2100
76,102,8,CFL,6,Commercial,Summer,5148,1,1239
544,191,10,LED,5,Domestic,Winter,4442,1,4068
390,146,6,CFL,4,Commercial,Winter,5394,10,2868
464,175,11,CFL,4,Commercial,Summer,1981,8,3670
110,146,13,Bulb,3,Commercial,Monsoon,2376,5,1882
106,15,12,LED,3,Commercial,Monsoon,4026,4,1383
553,136,4,CFL,6,Commercial,Summer,4377,7,3547
177,47,2,CFL,9,Commercial,Summer,1107,3,1193
95,175,14,CFL,3,Commercial,Winter,2643,7,1961
137,154,15,LED,4,Domestic,Monsoon,5393,4,2178
520,194,11,Bulb,4,Commercial,Monsoon,5585,2,4019
341,43,5,Bulb,3,Domestic,Winter,5487,6,2225
161,33,15,Bulb,7,Commercial,Winter,2348,6,1920
367,113,6,CFL,10,Domestic,Summer,4164,8,2645
68,150,14,LED,4,Commercial,Monsoon,2730,1,1743
412,44,15,CFL,10,Domestic,Winter,2300,10,3251
328,41,7,Bulb,8,Domestic,Summer,4466,2,2282
155,144,14,CFL,6,Domestic,Summer,3938,4,2174
544,176,5,LED,2,Commercial,Winter,3800,7,3692
563,10,11,Bulb,6,Commercial,Monsoon,3621,7,3661
249,145,10,CFL,10,Commercial,Winter,2685,5,2399
210,200,10,Bulb,3,Domestic,Summer,709,5,2371
64,149,10,Bulb,7,Commercial,Winter,3938,8,1457
375,17,3,Bulb,6,Domestic,Summer,2623,3,2187
250,71,14,CFL,3,Domestic,Summer,2981,2,2434
402,132,10,Bulb,7,Domestic,Winter,4720,10,3149
386,146,8,LED,5,Domestic,Winter,4084,3,2979
348,16,2,Bulb,8,Commercial,Summer,2891,4,1978
53,145,5,CFL,7,Commercial,Monsoon,4870,3,1059
225,89,9,CFL,5,Domestic,Summer,1817,1,2033
289,40,5,CFL,9,Domestic,Monsoon,3547,5,1947
434,168,6,Bulb,8,Domestic,Summer,1339,5,3164
578,66,6,CFL,4,Commercial,Monsoon,3174,2,3587
79,135,12,LED,2,Commercial,Monsoon,4793,8,1621
432,116,4,LED,3,Commercial,Summer,3540,3,2859
205,21,14,Bulb,2,Commercial,Summer,622,10,2044
294,101,7,CFL,2,Domestic,Monsoon,4327,7,2296
389,176,8,CFL,5,Domestic,Winter,4817,9,3089
283,28,15,Bulb,4,Domestic,Winter,5104,7,2535
530,55,11,Bulb,5,Commercial,Summer,3804,8,3633
505,125,5,LED,2,Commercial,Monsoon,1265,2,3330
549,149,10,Bulb,3,Domestic,Winter,1552,4,3961
556,115,4,LED,9,Commercial,Winter,3128,6,3496
422,94,5,CFL,10,Commercial,Monsoon,1585,8,2804
458,166,10,LED,3,Domestic,Summer,3887,1,3545
466,142,2,CFL,7,Commercial,Summer,948,8,2985
469,78,10,Bulb,2,Commercial,Winter,3313,5,3324
452,108,6,CFL,3,Commercial,Summer,5607,7,3068
165,65,9,Bulb,2,Commercial,Monsoon,720,5,1648
396,57,13,CFL,4,Domestic,Monsoon,1459,7,3078
154,65,13,LED,8,Commercial,Summer,4693,9,1854
387,185,4,Bulb,10,Commercial,Winter,4871,9,2844
433,17,15,CFL,3,Domestic,Summer,910,9,3275
302,63,9,Bulb,2,Commercial,Monsoon,4255,9,2349
353,140,8,Bulb,6,Commercial,Summer,3776,10,2789
362,48,9,CFL,10,Commercial,Monsoon,1729,5,2612
113,58,14,Bulb,9,Commercial,Monsoon,4517,10,1686
230,187,13,Bulb,7,Commercial,Monsoon,4232,10,2631
363,109,3,LED,8,Domestic,Winter,5066,4,2415
240,123,8,LED,3,Commercial,Monsoon,4387,7,2152
206,141,9,LED,4,Domestic,Monsoon,4742,9,2099
542,23,12,LED,5,Domestic,Monsoon,1481,5,3659
483,46,9,LED,5,Commercial,Monsoon,3845,2,3230
358,199,12,CFL,7,Domestic,Winter,1019,2,3264
463,115,5,Bulb,8,Domestic,Monsoon,3148,9,3081
589,120,10,LED,8,Domestic,Winter,1894,3,4076
439,177,5,Bulb,9,Domestic,Monsoon,5275,6,3153
498,198,14,Bulb,10,Domestic,Monsoon,2698,5,4115
413,193,13,LED,8,Commercial,Summer,933,10,3595
190,13,15,CFL,5,Domestic,Monsoon,4662,5,2007
121,119,5,LED,5,Commercial,Summer,2584,2,1328
295,96,15,Bulb,2,Commercial,Monsoon,3276,6,2811
317,150,12,CFL,9,Commercial,Summer,5438,8,2898
496,169,8,Bulb,4,Commercial,Winter,5361,9,3619
415,129,4,CFL,9,Commercial,Summer,3378,7,2812
225,131,2,LED,7,Domestic,Summer,1616,4,1706
220,130,8,Bulb,9,Domestic,Winter,4500,8,2071
279,93,10,CFL,5,Commercial,Summer,798,2,2390
498,47,7,LED,9,Domestic,Monsoon,3724,3,3179
353,72,15,Bulb,8,Domestic,Winter,4646,6,3035
185,168,11,CFL,6,Commercial,Winter,5247,1,2207
421,11,15,CFL,7,Domestic,Winter,656,10,3194
441,161,8,Bulb,5,Domestic,Summer,1227,4,3310
448,131,15,LED,3,Commercial,Winter,3860,5,3711
131,144,7,Bulb,3,Commercial,Winter,1474,5,1590
573,16,12,CFL,9,Domestic,Monsoon,524,9,3797
587,82,10,CFL,8,Commercial,Monsoon,4911,5,3946
246,35,9,CFL,3,Commercial,Winter,3453,4,1972
517,43,9,CFL,2,Domestic,Winter,5116,4,3396
201,38,4,LED,5,Domestic,Monsoon,5489,4,1420
286,15,5,LED,9,Commercial,Summer,5045,5,1852
411,191,15,LED,10,Commercial,Monsoon,5182,5,3709
351,24,2,Bulb,5,Commercial,Winter,983,9,2019
103,164,9,LED,3,Domestic,Summer,3377,1,1640
518,85,5,CFL,2,Domestic,Winter,514,1,3271
316,37,12,Bulb,7,Commercial,Winter,3368,8,2536
410,162,10,Bulb,4,Domestic,Summer,1303,4,3284
76,29,6,CFL,3,Commercial,Monsoon,3941,7,878
225,22,10,LED,3,Domestic,Winter,3810,3,1888
364,88,2,LED,4,Commercial,Monsoon,5963,6,2288
327,110,12,LED,9,Domestic,Summer,5320,3,2823
597,116,9,Bulb,7,Commercial,Monsoon,3067,2,4039
481,91,3,LED,8,Domestic,Winter,711,4,2967
107,169,9,CFL,7,Commercial,Winter,3686,9,1676
365,177,9,Bulb,10,Domestic,Winter,3151,5,3034
370,88,15,CFL,4,Domestic,Summer,3597,2,3173
322,139,8,LED,8,Commercial,Summer,606,9,2626
211,94,13,Bulb,6,Domestic,Summer,3273,4,2240
531,137,5,LED,5,Commercial,Monsoon,3621,10,3502
459,182,12,Bulb,7,Commercial,Summer,4561,10,3732
559,57,4,LED,10,Commercial,Summer,718,9,3329
428,33,11,Bulb,6,Domestic,Winter,5238,1,3036
222,51,2,CFL,3,Domestic,Summer,1461,10,1438
419,136,13,LED,2,Domestic,Summer,5950,1,3446
321,173,10,LED,4,Domestic,Winter,1275,7,2859
98,184,6,LED,9,Commercial,Monsoon,4993,2,1480
72,134,10,Bulb,8,Commercial,Summer,3325,4,1451
50,17,14,CFL,9,Commercial,Winter,1046,4,1231
245,179,9,CFL,2,Domestic,Winter,1613,1,2420
181,112,7,Bulb,5,Domestic,Winter,5662,2,1747
313,199,4,CFL,3,Domestic,Monsoon,2333,9,2506
237,80,12,Bulb,3,Domestic,Monsoon,2979,5,2264
370,107,13,Bulb,8,Domestic,Winter,5890,8,3102
423,165,11,CFL,4,Commercial,Winter,1084,5,3427
432,124,13,CFL,10,Commercial,Monsoon,5456,3,3475
431,138,3,LED,7,Commercial,Winter,1268,10,2857
193,135,15,LED,2,Commercial,Summer,3668,8,2407
135,23,2,LED,2,Domestic,Monsoon,4866,1,901
405,35,2,CFL,10,Domestic,Winter,2805,9,2333
539,110,13,CFL,5,Commercial,Monsoon,3176,3,3984
343,92,5,Bulb,9,Commercial,Summer,2502,7,2389
76,101,4,CFL,5,Domestic,Winter,5144,9,973
499,82,7,LED,7,Domestic,Summer,5407,7,3295
138,133,15,LED,5,Commercial,Winter,882,6,2117
357,18,13,Bulb,7,Commercial,Summer,3915,1,2754
58,86,8,LED,7,Commercial,Summer,2276,6,1096
222,196,15,CFL,6,Commercial,Summer,872,3,2749
87,50,3,LED,8,Commercial,Monsoon,1906,1,803
429,26,8,LED,7,Commercial,Winter,2335,1,2822
585,19,8,CFL,10,Domestic,Winter,793,9,3606
249,52,11,LED,6,Commercial,Summer,1714,3,2172
288,122,5,Bulb,8,Commercial,Monsoon,1495,10,2200
390,139,3,CFL,10,Domestic,Monsoon,3150,3,2649
304,139,11,CFL,10,Commercial,Summer,4748,7,2730
164,59,7,LED,4,Domestic,Winter,3432,7,1492
580,44,3,Bulb,3,Domestic,Winter,1010,4,3330
221,38,10,LED,8,Domestic,Winter,3247,7,1918
207,34,4,LED,9,Commercial,Monsoon,5212,7,1438
318,40,7,Bulb,4,Domestic,Monsoon,2299,7,2228
415,131,3,LED,3,Commercial,Summer,3736,2,2753
231,11,12,CFL,3,Domestic,Summer,2267,8,2015
274,36,6,CFL,10,Domestic,Winter,5528,1,1922
393,111,7,CFL,4,Commercial,Monsoon,5947,1,2839
599,128,10,LED,8,Domestic,Winter,4144,2,4153
402,95,12,LED,4,Domestic,Monsoon,2179,6,3163
503,31,9,Bulb,10,Domestic,Summer,1568,8,3286
417,100,9,LED,7,Domestic,Winter,3610,4,3059
327,28,12,LED,5,Domestic,Monsoon,963,8,2565
412,158,12,Bulb,8,Commercial,Monsoon,3340,2,3414
544,172,3,CFL,7,Domestic,Summer,3197,1,3548
498,65,10,CFL,4,Domestic,Monsoon,5414,4,3433
142,104,14,CFL,2,Domestic,Winter,1800,9,1980
75,191,11,Bulb,9,Domestic,Summer,5936,7,1711
336,63,3,Bulb,9,Domestic,Winter,1652,6,2130
170,122,13,CFL,10,Domestic,Summer,3005,2,2116
277,112,15,CFL,9,Domestic,Monsoon,1361,7,2768
569,78,13,Bulb,4,Domestic,Summer,2470,3,4038
205,90,12,Bulb,2,Domestic,Winter,2429,1,2130
89,141,4,CFL,3,Commercial,Summer,2517,3,1166
110,139,7,CFL,4,Commercial,Monsoon,4749,3,1466
576,65,6,Bulb,10,Commercial,Monsoon,5064,9,3573
423,124,10,CFL,4,Commercial,Monsoon,1969,1,3232
428,24,7,CFL,6,Commercial,Winter,4994,3,2745
585,47,8,LED,6,Commercial,Monsoon,1417,6,3694
105,116,10,Bulb,4,Domestic,Summer,2362,3,1564
570,43,15,CFL,5,Domestic,Monsoon,4447,8,4064
224,200,4,LED,3,Commercial,Summer,4466,7,2049
60,144,15,CFL,5,Domestic,Summer,4649,7,1749
372,65,8,Bulb,9,Domestic,Winter,1085,7,2651
499,163,11,LED,7,Commercial,Winter,2482,8,3813
595,77,13,LED,4,Domestic,Summer,3888,5,4169
150,181,3,LED,9,Domestic,Monsoon,1062,2,1542
271,138,11,Bulb,9,Domestic,Monsoon,3104,9,2557
557,108,12,CFL,7,Commercial,Winter,3173,1,4005
364,197,12,LED,3,Domestic,Monsoon,5837,1,3289
599,164,7,Bulb,2,Commercial,Monsoon,5679,2,4070
93,151,15,Bulb,2,Commercial,Monsoon,3987,9,1941
372,136,14,CFL,6,Commercial,Winter,4164,7,3269
592,63,11,CFL,6,Domestic,Monsoon,716,7,3978
101,181,7,LED,10,Domestic,Monsoon,2185,4,1551
470,17,2,CFL,3,Commercial,Winter,1412,9,2612
569,167,5,CFL,6,Commercial,Monsoon,1476,2,3793
518,137,7,LED,8,Commercial,Monsoon,5817,4,3566
546,18,10,CFL,4,Commercial,Summer,573,9,3533
167,40,5,Bulb,7,Commercial,Summer,1625,4,1316
374,133,10,Bulb,4,Domestic,Summer,2777,9,3007
473,15,7,CFL,2,Domestic,Monsoon,1742,8,2949
545,184,11,CFL,7,Domestic,Winter,4278,8,4117
469,55,11,CFL,3,Domestic,Monsoon,3819,10,3318
497,72,7,CFL,7,Commercial,Summer,5811,2,3253
395,41,10,CFL,6,Domestic,Winter,1007,6,2826
417,133,12,LED,3,Domestic,Winter,4015,9,3361
200,175,4,LED,2,Domestic,Summer,3653,9,1847
166,123,15,Bulb,3,Commercial,Winter,827,5,2230
573,97,6,LED,9,Commercial,Winter,3241,1,3658
86,106,4,LED,6,Domestic,Summer,2571,10,1041
582,188,12,LED,8,Commercial,Summer,2746,2,4386
167,195,8,LED,8,Commercial,Summer,5137,7,2002
112,115,9,Bulb,10,Commercial,Winter,1575,6,1532
420,67,11,Bulb,10,Domestic,Monsoon,4547,4,3102
397,59,9,LED,5,Commercial,Summer,1392,2,2827
279,45,6,LED,6,Domestic,Winter,2761,3,1976
115,67,11,CFL,10,Domestic,Winter,5032,4,1527
367,144,8,Bulb,6,Commercial,Summer,5569,10,2874
164,76,9,LED,4,Domestic,Monsoon,5244,4,1677
381,36,9,CFL,3,Commercial,Winter,1615,5,2672
547,10,12,LED,8,Domestic,Summer,1174,5,3644
576,136,6,Bulb,10,Domestic,Winter,2795,8,3797
128,24,2,CFL,8,Commercial,Monsoon,4775,2,868
190,165,12,LED,6,Domestic,Summer,2206,10,2289
285,111,10,CFL,10,Domestic,Summer,2835,6,2478
106,77,3,Bulb,5,Domestic,Summer,4487,2,987
441,176,2,LED,8,Domestic,Monsoon,2385,7,2963
570,195,12,Bulb,4,Domestic,Winter,5634,5,4346
380,143,11,CFL,8,Domestic,Summer,4730,6,3135
534,108,15,LED,6,Domestic,Winter,5854,5,4083
336,113,2,LED,9,Commercial,Monsoon,3695,6,2222
479,54,9,CFL,9,Domestic,Monsoon,5398,8,3235
416,39,3,LED,5,Commercial,Winter,3246,2,2468
452,87,8,LED,9,Commercial,Summer,1592,8,3134
232,88,10,LED,7,Commercial,Monsoon,3699,5,2132
179,200,14,CFL,3,Domestic,Winter,4937,8,2474
321,182,5,CFL,3,Domestic,Monsoon,819,4,2559
55,48,12,LED,9,Domestic,Winter,1951,9,1223
